higher_is_better,label,max,mean,median,min,num_files,q1,q3,score_key,score_title,std
True,c1,0.7208228010858144,0.43032166195300103,0.41223075379184926,0.31015301172956766,32,0.367943800349009,0.48262756731066675,failure_sensitive_score,70% Mean + 30% Worst,0.09135677415634892
True,c2,0.5815458311520039,0.4222411931645266,0.40995364638314313,0.31015301172956766,52,0.3781078674509889,0.4548542254315731,failure_sensitive_score,70% Mean + 30% Worst,0.06671392009976929
True,c3,0.7208228010858144,0.42207012143763173,0.40812775525949513,0.3041218955951515,32,0.367943800349009,0.4548542254315731,failure_sensitive_score,70% Mean + 30% Worst,0.09404562121298671
True,c4,0.7208228010858144,0.4412078806396932,0.4187493046236901,0.31015301172956766,37,0.3814431612801284,0.48105113402692073,failure_sensitive_score,70% Mean + 30% Worst,0.09352900067473187
True,c0,0.7823449443974159,0.43405269945084896,0.3913489376897546,0.08652649768280934,37,0.3269366168107887,0.5562960452844672,low_tail_penalty_score,Mean Minus Low Tail,0.17376018178877817
True,c1,0.8430900656247938,0.4008114738415531,0.34795594545579217,0.08667022398231772,32,0.2560493115461965,0.5040078997780385,low_tail_penalty_score,Mean Minus Low Tail,0.1904198918687753
True,c2,0.6902047156098787,0.3838978139367122,0.3848025458263009,0.08667022398231772,52,0.25911712605836645,0.4744770126323359,low_tail_penalty_score,Mean Minus Low Tail,0.1592388249502247
True,c3,0.8430900656247938,0.3649582178944876,0.3428312590777446,-0.027579829391457866,32,0.2416792066506221,0.4416007292232423,low_tail_penalty_score,Mean Minus Low Tail,0.19394413872608174
True,c4,0.8430900656247938,0.4256381346913181,0.4064329927606575,0.09733438231018293,37,0.2827042854406989,0.5775589442474673,low_tail_penalty_score,Mean Minus Low Tail,0.1859624658541608
True,c0,0.5727051393713941,0.26282305079155066,0.24864132749867066,0.031996304304696875,37,0.21086151941762907,0.3198966249047892,high_density_score_0_8,Mean Times High Rate >=0.8,0.10659120979850935
