file,sample,label,y,n_outputs,n_entries,alignment_score_high_low_gap_0_6_0_4,alignment_score_high_low_gap_0_7_0_3,alignment_score_high_low_gap_0_8_0_2,alignment_score_high_low_gap_0_9_0_5,alignment_score_high_low_ratio_0_6_0_4,alignment_score_high_low_ratio_0_7_0_3,alignment_score_high_low_ratio_0_8_0_2,alignment_score_high_low_ratio_0_9_0_5,alignment_score_high_rate_0_1,alignment_score_high_rate_0_2,alignment_score_high_rate_0_3,alignment_score_high_rate_0_4,alignment_score_high_rate_0_5,alignment_score_high_rate_0_6,alignment_score_high_rate_0_7,alignment_score_high_rate_0_8,alignment_score_high_rate_0_9,alignment_score_low_high_gap_0_2_0_8,alignment_score_low_high_gap_0_3_0_7,alignment_score_low_high_gap_0_4_0_6,alignment_score_low_high_gap_0_5_0_9,alignment_score_low_rate_0_1,alignment_score_low_rate_0_2,alignment_score_low_rate_0_3,alignment_score_low_rate_0_4,alignment_score_low_rate_0_5,alignment_score_low_rate_0_6,alignment_score_low_rate_0_7,alignment_score_low_rate_0_8,alignment_score_low_rate_0_9,alignment_score_max,alignment_score_mean,alignment_score_min,alignment_score_q10,alignment_score_q25,alignment_score_q50,alignment_score_q75,alignment_score_q90,alignment_score_std,entry_alignment_score_high_low_gap_0_6_0_4,entry_alignment_score_high_low_gap_0_7_0_3,entry_alignment_score_high_low_gap_0_8_0_2,entry_alignment_score_high_low_gap_0_9_0_5,entry_alignment_score_high_low_ratio_0_6_0_4,entry_alignment_score_high_low_ratio_0_7_0_3,entry_alignment_score_high_low_ratio_0_8_0_2,entry_alignment_score_high_low_ratio_0_9_0_5,entry_alignment_score_high_rate_0_1,entry_alignment_score_high_rate_0_2,entry_alignment_score_high_rate_0_3,entry_alignment_score_high_rate_0_4,entry_alignment_score_high_rate_0_5,entry_alignment_score_high_rate_0_6,entry_alignment_score_high_rate_0_7,entry_alignment_score_high_rate_0_8,entry_alignment_score_high_rate_0_9,entry_alignment_score_low_high_gap_0_2_0_8,entry_alignment_score_low_high_gap_0_3_0_7,entry_alignment_score_low_high_gap_0_4_0_6,entry_alignment_score_low_high_gap_0_5_0_9,entry_alignment_score_low_rate_0_1,entry_alignment_score_low_rate_0_2,entry_alignment_score_low_rate_0_3,entry_alignment_score_low_rate_0_4,entry_alignment_score_low_rate_0_5,entry_alignment_score_low_rate_0_6,entry_alignment_score_low_rate_0_7,entry_alignment_score_low_rate_0_8,entry_alignment_score_low_rate_0_9,entry_alignment_score_max,entry_alignment_score_mean,entry_alignment_score_min,entry_alignment_score_q10,entry_alignment_score_q25,entry_alignment_score_q50,entry_alignment_score_q75,entry_alignment_score_q90,entry_alignment_score_std,phase_codereviewcomment_low_rate_0_5,phase_codereviewcomment_mean,phase_codereviewcomment_min,phase_codereviewmodification_low_rate_0_5,phase_codereviewmodification_mean,phase_codereviewmodification_min,phase_coding_low_rate_0_5,phase_coding_mean,phase_coding_min,phase_demandanalysis_low_rate_0_5,phase_demandanalysis_mean,phase_demandanalysis_min,phase_languagechoose_low_rate_0_5,phase_languagechoose_mean,phase_languagechoose_min,phase_manual_low_rate_0_5,phase_manual_mean,phase_manual_min,role_chief_product_officer_low_rate_0_5,role_chief_product_officer_mean,role_chief_product_officer_min,role_chief_technology_officer_low_rate_0_5,role_chief_technology_officer_mean,role_chief_technology_officer_min,role_code_reviewer_low_rate_0_5,role_code_reviewer_mean,role_code_reviewer_min,role_programmer_low_rate_0_5,role_programmer_mean,role_programmer_min
ChatDev_ProgramDev2_GPT4o_0_scored.json,ChatDev_ProgramDev2_GPT4o_0,0.0,0,94,14,0.25531914893617025,0.27659574468085113,0.26595744680851063,0.1914893617021276,1.727272722352617,1.8387096718439127,1.8333333275888888,1.5454545410523413,0.7021276595744681,0.6808510638297872,0.6702127659574468,0.648936170212766,0.648936170212766,0.6063829787234043,0.6063829787234043,0.5851063829787234,0.5425531914893617,-0.26595744680851063,-0.27659574468085113,-0.25531914893617025,-0.1914893617021276,0.2978723404255319,0.3191489361702128,0.32978723404255317,0.35106382978723405,0.35106382978723405,0.39361702127659576,0.39361702127659576,0.4148936170212766,0.4574468085106383,0.9999998758935559,0.6315506853565462,0.0,1.6180857257724606e-06,0.006661830484035219,0.9958035573842622,0.999951325937205,0.999997715246459,0.4472963374282057,0.42857142857142855,0.35714285714285715,0.2857142857142857,-0.14285714285714285,3.9999999720000003,3.4999999755,4.999999930000001,0.49999999824999997,1.0,0.9285714285714286,0.8571428571428571,0.8571428571428571,0.7142857142857143,0.5714285714285714,0.5,0.35714285714285715,0.14285714285714285,-0.2857142857142857,-0.35714285714285715,-0.42857142857142855,0.14285714285714285,0.0,0.07142857142857142,0.14285714285714285,0.14285714285714285,0.2857142857142857,0.42857142857142855,0.5,0.6428571428571429,0.8571428571428571,0.9999998595452219,0.6602459884455425,0.18010060607602246,0.3188686391916754,0.5010866143914612,0.7017774629646236,0.8380305102330872,0.9552197800453024,0.24231304711141674,0.125,0.7859289593666806,0.00020342704214340812,0.23809523809523808,0.7406378622712162,6.34880011604368e-09,0.8333333333333334,0.18010060607602246,1.1253517471925912e-07,0.5555555555555556,0.43536334370313245,0.0,0.0,0.9999998595452219,0.9999998595452219,0.3333333333333333,0.6725479679855684,3.850741922767617e-09,0.42857142857142855,0.5708974147216672,0.0,0.0,0.9999998595452219,0.9999998595452219,0.125,0.7859289593666806,0.00020342704214340812,0.3728813559322034,0.6147093968232108,6.34880011604368e-09
ChatDev_ProgramDev2_GPT4o_13_scored.json,ChatDev_ProgramDev2_GPT4o_13,0.0,0,106,13,0.0,-0.009433962264150941,0.0,-0.1132075471698113,0.9999999978799999,0.9791666645043402,0.9999999976444444,0.7735849041132077,0.5849056603773585,0.5754716981132075,0.5471698113207547,0.5283018867924528,0.5,0.4716981132075472,0.44339622641509435,0.42452830188679247,0.3867924528301887,0.0,0.009433962264150941,0.0,0.1132075471698113,0.41509433962264153,0.42452830188679247,0.4528301886792453,0.4716981132075472,0.5,0.5283018867924528,0.5566037735849056,0.5754716981132075,0.6132075471698113,0.9999999066729325,0.4984789111580591,0.0,1.2689758501247328e-07,8.44944531006289e-06,0.500000024905383,0.9992399152817732,0.9999981360610501,0.4519145949059373,-0.07692307692307693,0.0,0.15384615384615385,-0.30769230769230765,0.8333333315277778,0.9999999973999999,1.999999987,0.42857142777551027,0.9230769230769231,0.8461538461538461,0.6153846153846154,0.5384615384615384,0.46153846153846156,0.38461538461538464,0.38461538461538464,0.3076923076923077,0.23076923076923078,-0.15384615384615385,0.0,0.07692307692307693,0.30769230769230765,0.07692307692307693,0.15384615384615385,0.38461538461538464,0.46153846153846156,0.5384615384615384,0.6153846153846154,0.6153846153846154,0.6923076923076923,0.7692307692307693,0.9999996497924185,0.528548703592653,6.006531919155331e-07,0.16697502594569344,0.24998865758650915,0.45538164085544525,0.8520655683444396,0.9999988848777758,0.34066772789610056,0.7142857142857143,0.36016506815102767,3.059023205018258e-07,0.5094339622641509,0.44414000762704214,6.691586091292782e-10,0.5,0.5917196107204205,0.060086659981916715,0.8571428571428571,0.14285091890080176,0.0,0.0,0.9999995115894581,0.9999995115894581,0.2727272727272727,0.7248195133595716,3.927863545481039e-07,0.5,0.4984983932922722,0.0,0.0,0.9999995115894581,0.9999995115894581,0.7142857142857143,0.36016506815102767,3.059023205018258e-07,0.4657534246575342,0.5181299046272536,6.691586091292782e-10
ChatDev_ProgramDev2_GPT4o_14_scored.json,ChatDev_ProgramDev2_GPT4o_14,0.0,0,113,13,0.45132743362831856,0.42477876106194684,0.4513274336283185,0.41592920353982293,2.6999999898299993,2.599999990206666,2.8888888767983536,2.5666666569988883,0.7964601769911505,0.7610619469026548,0.7345132743362832,0.7345132743362832,0.7345132743362832,0.7168141592920354,0.6902654867256637,0.6902654867256637,0.6814159292035398,-0.4513274336283185,-0.42477876106194684,-0.45132743362831856,-0.41592920353982293,0.20353982300884957,0.23893805309734514,0.26548672566371684,0.26548672566371684,0.26548672566371684,0.2831858407079646,0.30973451327433627,0.30973451327433627,0.3185840707964602,0.9999998950034715,0.7208794250435199,0.0,0.0008679726593909191,0.2689410620683701,0.9890129318044852,0.999986966135356,0.9999992946712892,0.4131376392075152,0.3076923076923077,0.38461538461538464,0.3076923076923077,-0.07692307692307693,1.9999999935,5.999999922000001,307692307.6923077,0.7499999975624999,1.0,1.0,0.9230769230769231,0.6923076923076923,0.6923076923076923,0.6153846153846154,0.46153846153846156,0.3076923076923077,0.23076923076923078,-0.3076923076923077,-0.38461538461538464,-0.3076923076923077,0.07692307692307693,0.0,0.0,0.07692307692307693,0.3076923076923077,0.3076923076923077,0.38461538461538464,0.5384615384615384,0.6923076923076923,0.7692307692307693,0.9999998672922663,0.6613986830067723,0.2689410620683701,0.3365307356902769,0.39999751906175735,0.6328653303800269,0.8133506729434793,0.9997362804371066,0.25352268629040203,0.2222222222222222,0.7316503323376542,0.02931223128647059,0.23728813559322035,0.7417607125980437,0.0,0.4117647058823529,0.5922283787930166,7.484619074298232e-05,0.6666666666666666,0.34133758955325655,0.0,0.0,0.9999998672922663,0.9999998672922663,0.0,0.9999952631374296,0.9999724275352985,0.2222222222222222,0.7804427052760387,0.0,0.0,0.9999998672922663,0.9999998672922663,0.2222222222222222,0.7316503323376542,0.02931223128647059,0.2962962962962963,0.6892808898527734,0.0
ChatDev_ProgramDev2_GPT4o_16_scored.json,ChatDev_ProgramDev2_GPT4o_16,0.0,0,100,13,0.050000000000000044,0.09000000000000002,0.10999999999999999,-0.009999999999999953,1.106382976369398,1.2142857113945578,1.2820512787639708,0.978723402172929,0.62,0.61,0.58,0.53,0.53,0.52,0.51,0.5,0.46,-0.10999999999999999,-0.09000000000000002,-0.050000000000000044,0.009999999999999953,0.38,0.39,0.42,0.47,0.47,0.48,0.49,0.5,0.54,1.0,0.5375359324505826,0.0,2.019709526292396e-07,0.000522223172348604,0.7974371776058164,0.9999796665182402,0.9999994979684961,0.4634208751439029,0.07692307692307687,0.07692307692307693,0.07692307692307693,-0.23076923076923078,1.1666666641388888,1.19999999688,1.3333333275555557,0.49999999891666663,0.7692307692307693,0.7692307692307693,0.6153846153846154,0.5384615384615384,0.5384615384615384,0.5384615384615384,0.46153846153846156,0.3076923076923077,0.23076923076923078,-0.07692307692307693,-0.07692307692307693,-0.07692307692307687,0.23076923076923078,0.23076923076923078,0.23076923076923078,0.38461538461538464,0.46153846153846156,0.46153846153846156,0.46153846153846156,0.5384615384615384,0.6923076923076923,0.7692307692307693,1.0,0.5254257947465331,0.014656158029692319,0.06566996082505583,0.23754174000658979,0.6646505272260371,0.8443737091876637,0.9747798139628217,0.3572233052309108,0.9285714285714286,0.060178039436984736,8.764248219443636e-08,0.475,0.5437722860390118,1.186112015134383e-08,0.3333333333333333,0.6646505272260371,0.001501181950907551,0.7142857142857143,0.2857141710834905,0.0,0.0,1.0,1.0,0.2857142857142857,0.7037728005623078,2.902312105056987e-06,0.42857142857142855,0.5644199240693687,0.0,0.0,1.0,1.0,0.9285714285714286,0.060178039436984736,8.764248219443636e-08,0.4,0.6113464575122181,1.186112015134383e-08
ChatDev_ProgramDev2_GPT4o_1_scored.json,ChatDev_ProgramDev2_GPT4o_1,0.0,0,152,18,0.03947368421052638,0.0,-0.006578947368421073,-0.03947368421052633,1.0833333310462965,0.9999999978591548,0.9859154908470541,0.9178082172670294,0.5855263157894737,0.5328947368421053,0.5328947368421053,0.5263157894736842,0.5197368421052632,0.5131578947368421,0.46710526315789475,0.4605263157894737,0.4407894736842105,0.006578947368421073,0.0,-0.03947368421052638,0.03947368421052633,0.4144736842105263,0.46710526315789475,0.46710526315789475,0.47368421052631576,0.48026315789473684,0.4868421052631579,0.5328947368421053,0.5394736842105263,0.5592105263157895,0.9999998762486311,0.5078521725897719,4.5990553786523166e-10,1.0943659589741462e-08,1.1727659150964923e-05,0.6508190202838084,0.9996976072195709,0.9999981910214052,0.4660049626892557,0.22222222222222227,0.16666666666666669,0.16666666666666666,-0.2222222222222222,1.6666666616666668,1.7499999921250002,1.9999999880000001,0.49999999887499996,0.8333333333333334,0.8333333333333334,0.7777777777777778,0.6666666666666666,0.5555555555555556,0.5555555555555556,0.3888888888888889,0.3333333333333333,0.2222222222222222,-0.16666666666666666,-0.16666666666666669,-0.22222222222222227,0.2222222222222222,0.16666666666666666,0.16666666666666666,0.2222222222222222,0.3333333333333333,0.4444444444444444,0.4444444444444444,0.6111111111111112,0.6666666666666666,0.7777777777777778,0.9999998673813637,0.571224972435467,6.023573837886479e-08,0.033322916343193704,0.3387268247965331,0.6602364028068526,0.880681701509021,0.9581440847791911,0.33521628112544594,0.3333333333333333,0.6418648527946085,6.023573837886479e-08,0.7222222222222222,0.27932921926767673,4.5990553786523166e-10,0.2857142857142857,0.6538140345259712,0.0001233946226544279,0.6666666666666666,0.3762197477706637,9.736200313009565e-10,0.0,0.9999998046640838,0.9999997419468039,0.25,0.7572299526780789,5.043471815847051e-07,0.3888888888888889,0.6302265510422739,9.736200313009565e-10,0.0,0.9999998046640838,0.9999997419468039,0.3333333333333333,0.6418648527946085,6.023573837886479e-08,0.5405405405405406,0.4423629303560453,4.5990553786523166e-10
ChatDev_ProgramDev2_GPT4o_20_scored.json,ChatDev_ProgramDev2_GPT4o_20,0.0,0,112,14,0.0267857142857143,0.0357142857142857,0.05357142857142855,-0.026785714285714246,1.0566037713520826,1.0784313701806996,1.1276595717808962,0.9433962244215024,0.6071428571428571,0.5803571428571429,0.5446428571428571,0.5267857142857143,0.5267857142857143,0.5,0.49107142857142855,0.4732142857142857,0.44642857142857145,-0.05357142857142855,-0.0357142857142857,-0.0267857142857143,0.026785714285714246,0.39285714285714285,0.41964285714285715,0.45535714285714285,0.4732142857142857,0.4732142857142857,0.5,0.5089285714285714,0.5267857142857143,0.5535714285714286,0.9999997486696145,0.5200170476394582,0.0,4.668719366837361e-05,0.0058128101564700815,0.6206776574611397,0.9989846573683219,0.9999827896573279,0.46150159693298665,0.2142857142857143,0.14285714285714285,0.21428571428571427,-0.07142857142857145,1.749999993875,1.9999999860000002,3.9999999440000007,0.7999999977599999,1.0,0.9285714285714286,0.8571428571428571,0.7142857142857143,0.6428571428571429,0.5,0.2857142857142857,0.2857142857142857,0.2857142857142857,-0.21428571428571427,-0.14285714285714285,-0.2142857142857143,0.07142857142857145,0.0,0.07142857142857142,0.14285714285714285,0.2857142857142857,0.35714285714285715,0.5,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.9999997486696145,0.6060295502156547,0.1672685551208457,0.2933948952353045,0.3585846828137298,0.5799278199628836,0.8626223094483513,0.9963564499159769,0.2755604494259371,0.7692307692307693,0.2876728734189109,8.315279260963632e-07,0.5471698113207547,0.45860389258812856,4.78509457496562e-06,0.42857142857142855,0.4719376268187191,0.0011695103074966034,0.16666666666666666,0.7947700807291398,0.0,0.0,0.9999996173695973,0.9999994860695802,0.3076923076923077,0.6818418392878187,0.0,0.2631578947368421,0.717503389216657,0.0,0.0,0.9999996173695973,0.9999994860695802,0.7692307692307693,0.2876728734189109,8.315279260963632e-07,0.5205479452054794,0.46479887931776187,4.78509457496562e-06
ChatDev_ProgramDev2_GPT4o_22_scored.json,ChatDev_ProgramDev2_GPT4o_22,0.0,0,106,14,0.6226415094339623,0.6226415094339623,0.6132075471698114,0.5566037735849056,4.666666639185186,4.666666639185186,5.062499966460939,4.10526313499169,0.8490566037735849,0.8490566037735849,0.8301886792452831,0.8301886792452831,0.8207547169811321,0.7924528301886793,0.7924528301886793,0.7641509433962265,0.7358490566037735,-0.6132075471698114,-0.6226415094339623,-0.6226415094339623,-0.5566037735849056,0.1509433962264151,0.1509433962264151,0.16981132075471697,0.16981132075471697,0.1792452830188679,0.20754716981132076,0.20754716981132076,0.2358490566037736,0.2641509433962264,0.9999998974281193,0.8010519291277501,0.0,0.0023369325293924785,0.8591638681823537,0.9989596380444596,0.9999891136366639,0.9999997760634323,0.362460048825767,0.5,0.42857142857142855,0.5,0.21428571428571427,4.499999968500001,3.9999999720000003,7.999999888000001,1.9999999906666668,1.0,0.9285714285714286,0.8571428571428571,0.8571428571428571,0.7857142857142857,0.6428571428571429,0.5714285714285714,0.5714285714285714,0.42857142857142855,-0.5,-0.42857142857142855,-0.5,-0.21428571428571427,0.0,0.07142857142857142,0.14285714285714285,0.14285714285714285,0.21428571428571427,0.35714285714285715,0.42857142857142855,0.42857142857142855,0.5714285714285714,0.9999998539681682,0.7343038958542727,0.1998894420549374,0.30583776191230255,0.5233812243971372,0.8371465541115491,0.998384724636711,0.9998761325524195,0.28381396300205497,0.25,0.7523452154961259,0.0003353500342255387,0.125,0.8237338810739673,1.2751905914873347e-07,0.0,0.9995876945572343,0.9933071822114634,0.4444444444444444,0.5552153706521611,0.0,0.0,0.9999998539681682,0.9999998539681682,0.13333333333333333,0.8616638349481286,0.0005527785265734312,0.25,0.7467456608371408,0.0,0.0,0.9999998539681682,0.9999998539681682,0.25,0.7523452154961259,0.0003353500342255387,0.13846153846153847,0.8300320819314455,9.736200313009565e-10
ChatDev_ProgramDev2_GPT4o_23_scored.json,ChatDev_ProgramDev2_GPT4o_23,0.0,0,83,13,0.22891566265060237,0.22891566265060248,0.1927710843373494,0.12048192771084332,1.5937499958662107,1.6129032214880334,1.533333329091111,1.312499996595703,0.6385542168674698,0.6385542168674698,0.6265060240963856,0.6144578313253012,0.6144578313253012,0.6144578313253012,0.6024096385542169,0.5542168674698795,0.5060240963855421,-0.1927710843373494,-0.22891566265060248,-0.22891566265060237,-0.12048192771084332,0.3614457831325301,0.3614457831325301,0.37349397590361444,0.3855421686746988,0.3855421686746988,0.3855421686746988,0.39759036144578314,0.4457831325301205,0.4939759036144578,0.9999998764623648,0.5989967882516671,0.0,5.6177488788065125e-08,0.0010402808560130866,0.9525741078508869,0.9999531231369126,0.999999450522419,0.4603792921185196,-0.07692307692307693,0.0,0.15384615384615385,-0.30769230769230765,0.8333333315277778,0.9999999973999999,1.6666666594444446,0.42857142777551027,0.7692307692307693,0.7692307692307693,0.6153846153846154,0.5384615384615384,0.46153846153846156,0.38461538461538464,0.38461538461538464,0.38461538461538464,0.23076923076923078,-0.15384615384615385,0.0,0.07692307692307693,0.30769230769230765,0.23076923076923078,0.23076923076923078,0.38461538461538464,0.46153846153846156,0.5384615384615384,0.6153846153846154,0.6153846153846154,0.6153846153846154,0.7692307692307693,0.999999724577762,0.5019534767121631,7.194133030325383e-09,2.022000676201878e-05,0.2499812778895609,0.4065107439723607,0.8989021458141924,0.9942180077458158,0.38370770553946504,1.0,7.573322925550302e-05,7.194133030325383e-09,0.43243243243243246,0.5450611687014939,2.215948977336598e-08,0.0,0.9710969802321836,0.7772998889863724,0.7142857142857143,0.2856745206910607,0.0,0.0,0.999999724577762,0.999999724577762,0.08333333333333333,0.8989021458141924,0.0011695103074966034,0.3157894736842105,0.6729761786635649,0.0,0.0,0.999999724577762,0.999999724577762,1.0,7.573322925550302e-05,7.194133030325383e-09,0.3137254901960784,0.6642789431916472,2.215948977336598e-08
ChatDev_ProgramDev2_GPT4o_24_scored.json,ChatDev_ProgramDev2_GPT4o_24,0.0,0,113,13,0.035398230088495575,0.026548672566371667,0.01769911504424776,0.008849557522123908,1.0740740718264745,1.0555555533467078,1.0370370348669409,1.0181818160899174,0.5486725663716814,0.5221238938053098,0.5221238938053098,0.5221238938053098,0.5132743362831859,0.5132743362831859,0.504424778761062,0.49557522123893805,0.49557522123893805,-0.01769911504424776,-0.026548672566371667,-0.035398230088495575,-0.008849557522123908,0.45132743362831856,0.4778761061946903,0.4778761061946903,0.4778761061946903,0.48672566371681414,0.48672566371681414,0.49557522123893805,0.504424778761062,0.504424778761062,0.9999998673291829,0.5125839679551075,4.058652126475693e-10,1.4449802461092448e-07,3.535625324942473e-05,0.7310585445716791,0.9999037690455274,0.9999977814684959,0.48412909551662103,0.0,0.07692307692307693,0.07692307692307693,-0.23076923076923073,0.9999999973999999,1.2499999959374999,1.3333333275555557,0.5714285703673471,1.0,0.7692307692307693,0.6923076923076923,0.6153846153846154,0.46153846153846156,0.38461538461538464,0.38461538461538464,0.3076923076923077,0.3076923076923077,-0.07692307692307693,-0.07692307692307693,0.0,0.23076923076923073,0.0,0.23076923076923078,0.3076923076923077,0.38461538461538464,0.5384615384615384,0.6153846153846154,0.6153846153846154,0.6923076923076923,0.6923076923076923,0.9999998673291829,0.559339767923685,0.14804623414332965,0.1567531170429095,0.2273718689169304,0.4378188184628719,0.9901245400091646,0.9999359154864811,0.33770895123375333,0.8888888888888888,0.1803750814448219,2.1024338523818466e-07,0.7037037037037037,0.2860332066086839,2.510999155743982e-08,0.0,0.9901245400091646,0.9046504183676645,0.4,0.5999742585530384,4.058652126475693e-10,0.0,0.9999998673291829,0.9999998673291829,0.22727272727272727,0.7716022224689891,8.152020714470167e-09,0.25925925925925924,0.7398192661882574,4.058652126475693e-10,0.0,0.9999998673291829,0.9999998673291829,0.8888888888888888,0.1803750814448219,2.1024338523818466e-07,0.5263157894736842,0.46478279725673183,2.510999155743982e-08
ChatDev_ProgramDev2_GPT4o_25_scored.json,ChatDev_ProgramDev2_GPT4o_25,0.0,0,115,13,0.391304347826087,0.391304347826087,0.36521739130434777,0.30434782608695654,2.323529403905709,2.406249991352539,2.3124999916894526,1.9999999934285713,0.7478260869565218,0.7217391304347827,0.7217391304347827,0.7043478260869566,0.6956521739130435,0.6869565217391305,0.6695652173913044,0.6434782608695652,0.6086956521739131,-0.36521739130434777,-0.391304347826087,-0.391304347826087,-0.30434782608695654,0.25217391304347825,0.2782608695652174,0.2782608695652174,0.2956521739130435,0.30434782608695654,0.3130434782608696,0.33043478260869563,0.3565217391304348,0.391304347826087,1.0,0.684054302798056,0.0,4.00132275270101e-07,0.10727620060135795,0.9914224163744744,0.9999227284118701,0.9999970473326198,0.43032595868510903,0.4615384615384615,0.3846153846153846,0.3076923076923077,0.0,2.999999987,3.49999997725,307692307.6923077,0.9999999956666666,1.0,1.0,0.8461538461538461,0.7692307692307693,0.7692307692307693,0.6923076923076923,0.5384615384615384,0.3076923076923077,0.23076923076923078,-0.3076923076923077,-0.3846153846153846,-0.4615384615384615,0.0,0.0,0.0,0.15384615384615385,0.23076923076923078,0.23076923076923078,0.3076923076923077,0.46153846153846156,0.6923076923076923,0.7692307692307693,1.0,0.6799136103723141,0.23759658543522472,0.26638834670545963,0.524328847457186,0.7044261596174402,0.851952325609942,0.9954364253656162,0.25919653842502255,0.6,0.3530024671242636,9.736200313009565e-10,0.35,0.6428604312704932,6.691586091292782e-10,0.0,0.9771832405597386,0.7310585455983416,0.7142857142857143,0.2851279801690051,0.0,0.0,1.0,1.0,0.2,0.7992805104723478,8.315279260963632e-07,0.4117647058823529,0.5875706450533243,0.0,0.0,1.0,1.0,0.6,0.3530024671242636,9.736200313009565e-10,0.2619047619047619,0.7279466669038813,6.691586091292782e-10
