score_key,eta2,f1,accuracy,precision,recall,specificity,balanced_accuracy,direction,threshold,tp,fp,tn,fn,n,c26_mean,c00_mean
alignment_score_high_rate_0_1,0.006689227881528664,0.68,0.5675675675675675,0.5396825396825397,0.918918918918919,0.21621621621621623,0.5675675675675675,low_is_2.6,0.9197408871321915,34,29,8,3,74,0.8336451347138899,0.846091725830152
mismatch_score_low_rate_0_9,0.006689227881528664,0.68,0.5675675675675675,0.5396825396825397,0.918918918918919,0.21621621621621623,0.5675675675675675,low_is_2.6,0.9197408871321915,34,29,8,3,74,0.8336451347138899,0.846091725830152
alignment_score_low_rate_0_1,0.006689227881528605,0.68,0.5675675675675675,0.5396825396825397,0.918918918918919,0.21621621621621623,0.5675675675675675,high_is_2.6,0.08025911286780851,34,29,8,3,74,0.1663548652861101,0.15390827416984804
mismatch_score_high_rate_0_9,0.006689227881528605,0.68,0.5675675675675675,0.5396825396825397,0.918918918918919,0.21621621621621623,0.5675675675675675,high_is_2.6,0.08025911286780851,34,29,8,3,74,0.1663548652861101,0.15390827416984804
entry_alignment_low_rate_0_3,0.02542789011086661,0.6792452830188679,0.5405405405405406,0.5217391304347826,0.972972972972973,0.10810810810810811,0.5405405405405406,low_is_2.6,0.18406593406593408,36,33,4,1,74,0.05574695574695575,0.07889194139194139
entry_alignment_high_rate_0_3,0.025427890110866457,0.6792452830188679,0.5405405405405406,0.5217391304347826,0.972972972972973,0.10810810810810811,0.5405405405405406,high_is_2.6,0.8159340659340659,36,33,4,1,74,0.9442530442530442,0.9211080586080587
entry_alignment_q10,0.019607273262006005,0.6792452830188679,0.5405405405405406,0.5217391304347826,0.972972972972973,0.10810810810810811,0.5405405405405406,high_is_2.6,0.22879520811039677,36,33,4,1,74,0.43536471586682934,0.39586288042854717
alignment_score_low_rate_0_2,0.0029833800907092243,0.6792452830188679,0.5405405405405406,0.5217391304347826,0.972972972972973,0.10810810810810811,0.5405405405405406,high_is_2.6,0.07117656082221199,36,33,4,1,74,0.17998366944536387,0.17098312891409426
mismatch_score_high_rate_0_8,0.0029833800907092243,0.6792452830188679,0.5405405405405406,0.5217391304347826,0.972972972972973,0.10810810810810811,0.5405405405405406,high_is_2.6,0.07117656082221199,36,33,4,1,74,0.17998366944536387,0.17098312891409426
alignment_score_high_rate_0_2,0.0029833800907091692,0.6792452830188679,0.5405405405405406,0.5217391304347826,0.972972972972973,0.10810810810810811,0.5405405405405406,low_is_2.6,0.9288234391777881,36,33,4,1,74,0.8200163305546362,0.8290168710859057
mismatch_score_low_rate_0_8,0.0029833800907091692,0.6792452830188679,0.5405405405405406,0.5217391304347826,0.972972972972973,0.10810810810810811,0.5405405405405406,low_is_2.6,0.9288234391777881,36,33,4,1,74,0.8200163305546362,0.8290168710859057
alignment_score_low_rate_0_6,9.221731246858092e-05,0.6792452830188679,0.5405405405405406,0.5217391304347826,0.972972972972973,0.10810810810810811,0.5405405405405406,low_is_2.6,0.38716583124477866,36,33,4,1,74,0.21966376731082232,0.21783951138320584
mismatch_score_high_rate_0_4,9.221731246858092e-05,0.6792452830188679,0.5405405405405406,0.5217391304347826,0.972972972972973,0.10810810810810811,0.5405405405405406,low_is_2.6,0.38716583124477866,36,33,4,1,74,0.21966376731082232,0.21783951138320584
alignment_score_high_rate_0_6,9.22173124685809e-05,0.6792452830188679,0.5405405405405406,0.5217391304347826,0.972972972972973,0.10810810810810811,0.5405405405405406,high_is_2.6,0.6128341687552215,36,33,4,1,74,0.7803362326891777,0.7821604886167942
mismatch_score_low_rate_0_4,9.22173124685809e-05,0.6792452830188679,0.5405405405405406,0.5217391304347826,0.972972972972973,0.10810810810810811,0.5405405405405406,high_is_2.6,0.6128341687552215,36,33,4,1,74,0.7803362326891777,0.7821604886167942
alignment_score_high_rate_0_7,1.224354396055502e-06,0.6792452830188679,0.5405405405405406,0.5217391304347826,0.972972972972973,0.10810810810810811,0.5405405405405406,high_is_2.6,0.5892857142857143,36,33,4,1,74,0.7650427831783496,0.7648233961926068
mismatch_score_low_rate_0_3,1.224354396055502e-06,0.6792452830188679,0.5405405405405406,0.5217391304347826,0.972972972972973,0.10810810810810811,0.5405405405405406,high_is_2.6,0.5892857142857143,36,33,4,1,74,0.7650427831783496,0.7648233961926068
alignment_score_low_rate_0_7,1.2243543960551925e-06,0.6792452830188679,0.5405405405405406,0.5217391304347826,0.972972972972973,0.10810810810810811,0.5405405405405406,low_is_2.6,0.4107142857142857,36,33,4,1,74,0.2349572168216504,0.23517660380739325
mismatch_score_high_rate_0_3,1.2243543960551925e-06,0.6792452830188679,0.5405405405405406,0.5217391304347826,0.972972972972973,0.10810810810810811,0.5405405405405406,low_is_2.6,0.4107142857142857,36,33,4,1,74,0.2349572168216504,0.23517660380739325
entry_alignment_high_rate_0_9,0.0017546424863473125,0.6788990825688073,0.527027027027027,0.5138888888888888,1.0,0.05405405405405406,0.527027027027027,high_is_2.6,0.22252747252747251,37,35,2,0,74,0.45862785862785865,0.4466806091806092
entry_alignment_low_rate_0_9,0.0017546424863473125,0.6788990825688073,0.527027027027027,0.5138888888888888,1.0,0.05405405405405406,0.527027027027027,low_is_2.6,0.7774725274725275,37,35,2,0,74,0.5413721413721414,0.5533193908193909
entry_alignment_high_rate_0_8,0.00011193493558612163,0.6788990825688073,0.527027027027027,0.5138888888888888,1.0,0.05405405405405406,0.527027027027027,high_is_2.6,0.2967032967032967,37,35,2,0,74,0.5346599346599347,0.5376056001056001
entry_alignment_low_rate_0_8,0.00011193493558612159,0.6788990825688073,0.527027027027027,0.5138888888888888,1.0,0.05405405405405406,0.527027027027027,low_is_2.6,0.7032967032967032,37,35,2,0,74,0.46534006534006533,0.4623943998943999
mismatch_score_mean,0.0008137056768093814,0.673469387755102,0.5675675675675675,0.5409836065573771,0.8918918918918919,0.24324324324324326,0.5675675675675675,high_is_2.6,0.13479852532073952,33,28,9,4,74,0.2176939674568418,0.21252640935593345
alignment_score_mean,0.0008137054245463313,0.673469387755102,0.5675675675675675,0.5409836065573771,0.8918918918918919,0.24324324324324326,0.5675675675675675,low_is_2.6,0.8652014278752788,33,28,9,4,74,0.7823059903123097,0.7874735474741751
alignment_score_high_rate_0_8,5.4711911774750595e-05,0.673469387755102,0.5675675675675675,0.5409836065573771,0.8918918918918919,0.24324324324324326,0.5675675675675675,low_is_2.6,0.8449199162650309,33,28,9,4,74,0.7502678026700244,0.7518075530378276
alignment_score_low_rate_0_8,5.4711911774750595e-05,0.673469387755102,0.5675675675675675,0.5409836065573771,0.8918918918918919,0.24324324324324326,0.5675675675675675,high_is_2.6,0.1550800837349691,33,28,9,4,74,0.24973219732997562,0.24819244696217233
mismatch_score_high_rate_0_2,5.4711911774750595e-05,0.673469387755102,0.5675675675675675,0.5409836065573771,0.8918918918918919,0.24324324324324326,0.5675675675675675,high_is_2.6,0.1550800837349691,33,28,9,4,74,0.24973219732997562,0.24819244696217233
mismatch_score_low_rate_0_2,5.4711911774750595e-05,0.673469387755102,0.5675675675675675,0.5409836065573771,0.8918918918918919,0.24324324324324326,0.5675675675675675,low_is_2.6,0.8449199162650309,33,28,9,4,74,0.7502678026700244,0.7518075530378276
entry_alignment_low_rate_0_5,0.026089624394735486,0.6732673267326733,0.5540540540540541,0.53125,0.918918918918919,0.1891891891891892,0.5540540540540541,low_is_2.6,0.3205128205128205,34,30,7,3,74,0.19144639144639145,0.22333803583803585
entry_alignment_high_rate_0_5,0.026089624394735444,0.6732673267326733,0.5540540540540541,0.53125,0.918918918918919,0.1891891891891892,0.5540540540540541,high_is_2.6,0.6794871794871795,34,30,7,3,74,0.8085536085536086,0.7766619641619642
alignment_score_low_rate_0_3,0.0004247519558350811,0.6728971962616821,0.527027027027027,0.5142857142857142,0.972972972972973,0.08108108108108109,0.5270270270270271,low_is_2.6,0.34168755221386804,36,34,3,1,74,0.18848369854146155,0.1849538405168749
mismatch_score_high_rate_0_7,0.0004247519558350811,0.6728971962616821,0.527027027027027,0.5142857142857142,0.972972972972973,0.08108108108108109,0.5270270270270271,low_is_2.6,0.34168755221386804,36,34,3,1,74,0.18848369854146155,0.1849538405168749
alignment_score_high_rate_0_3,0.0004247519558350744,0.6728971962616821,0.527027027027027,0.5142857142857142,0.972972972972973,0.08108108108108109,0.5270270270270271,high_is_2.6,0.658312447786132,36,34,3,1,74,0.8115163014585385,0.8150461594831251
mismatch_score_low_rate_0_7,0.0004247519558350744,0.6728971962616821,0.527027027027027,0.5142857142857142,0.972972972972973,0.08108108108108109,0.5270270270270271,high_is_2.6,0.658312447786132,36,34,3,1,74,0.8115163014585385,0.8150461594831251
alignment_score_low_rate_0_4,0.0003534190506112226,0.6728971962616821,0.527027027027027,0.5142857142857142,0.972972972972973,0.08108108108108109,0.5270270270270271,low_is_2.6,0.3654665118079752,36,34,3,1,74,0.20007358560271915,0.19674710437238518
mismatch_score_high_rate_0_6,0.0003534190506112226,0.6728971962616821,0.527027027027027,0.5142857142857142,0.972972972972973,0.08108108108108109,0.5270270270270271,low_is_2.6,0.3654665118079752,36,34,3,1,74,0.20007358560271915,0.19674710437238518
alignment_score_high_rate_0_4,0.0003534190506112225,0.6728971962616821,0.527027027027027,0.5142857142857142,0.972972972972973,0.08108108108108109,0.5270270270270271,high_is_2.6,0.6345334881920248,36,34,3,1,74,0.7999264143972808,0.8032528956276148
mismatch_score_low_rate_0_6,0.0003534190506112225,0.6728971962616821,0.527027027027027,0.5142857142857142,0.972972972972973,0.08108108108108109,0.5270270270270271,high_is_2.6,0.6345334881920248,36,34,3,1,74,0.7999264143972808,0.8032528956276148
alignment_score_low_rate_0_5,0.0003480360193790519,0.6728971962616821,0.527027027027027,0.5142857142857142,0.972972972972973,0.08108108108108109,0.5270270270270271,low_is_2.6,0.37332915622389307,36,34,3,1,74,0.20792241495530983,0.20452630335894678
alignment_score_high_rate_0_5,0.00034803601937904055,0.6728971962616821,0.527027027027027,0.5142857142857142,0.972972972972973,0.08108108108108109,0.5270270270270271,high_is_2.6,0.6266708437761069,36,34,3,1,74,0.7920775850446902,0.7954736966410532
mismatch_score_high_rate_0_5,0.000165602088898322,0.6728971962616821,0.527027027027027,0.5142857142857142,0.972972972972973,0.08108108108108109,0.5270270270270271,low_is_2.6,0.37332915622389307,36,34,3,1,74,0.21188689678601816,0.2094982478559089
mismatch_score_low_rate_0_5,0.00016560208889832196,0.6728971962616821,0.527027027027027,0.5142857142857142,0.972972972972973,0.08108108108108109,0.5270270270270271,high_is_2.6,0.6266708437761069,36,34,3,1,74,0.7881131032139819,0.7905017521440911
entry_alignment_max,0.0003322400171068182,0.6727272727272727,0.5135135135135135,0.5068493150684932,1.0,0.02702702702702703,0.5135135135135135,high_is_2.6,0.9999906086430626,37,36,1,0,74,0.9999991865457534,0.9999991126187239
entry_alignment_min,0.011644800761337505,0.6666666666666667,0.5675675675675675,0.5423728813559322,0.8648648648648649,0.2702702702702703,0.5675675675675675,high_is_2.6,0.08444768011294584,32,27,10,5,74,0.2579641199180263,0.225853571222441
mismatch_score_min,0.036057029891545675,0.6666666666666666,0.5,0.5,1.0,0.0,0.5,high_is_2.6,0.0,37,37,0,0,74,8.338331175309525e-08,4.3187133986121674e-08
alignment_score_max,0.03599649317688941,0.6666666666666666,0.5,0.5,1.0,0.0,0.5,high_is_2.6,0.9999990993177977,37,37,0,0,74,0.9999999046930552,0.9999999557101642
entry_alignment_high_rate_0_1,0.0159845456152933,0.6666666666666666,0.5135135135135135,0.5070422535211268,0.972972972972973,0.05405405405405406,0.5135135135135136,high_is_2.6,0.8846153846153846,36,35,2,1,74,0.986021186021186,0.9761644886644887
entry_alignment_low_rate_0_1,0.015984545615293274,0.6666666666666666,0.5135135135135135,0.5070422535211268,0.972972972972973,0.05405405405405406,0.5135135135135136,low_is_2.6,0.11538461538461539,36,35,2,1,74,0.01397881397881398,0.023835511335511338
entry_alignment_high_rate_0_4,0.005539511593097728,0.6666666666666666,0.5,0.5,1.0,0.0,0.5,high_is_2.6,0.6153846153846154,37,37,0,0,74,0.874972774972775,0.8622698247698248
entry_alignment_low_rate_0_4,0.005539511593097727,0.6666666666666666,0.5,0.5,1.0,0.0,0.5,high_is_2.6,0.0,37,37,0,0,74,0.12502722502722502,0.13773017523017522
alignment_score_std,0.0032084666851614273,0.6666666666666666,0.5,0.5,1.0,0.0,0.5,high_is_2.6,0.17533466976716366,37,37,0,0,74,0.36301464077774936,0.3561719096258485
mismatch_score_std,0.003208465284339937,0.6666666666666666,0.5,0.5,1.0,0.0,0.5,high_is_2.6,0.1753346689296795,37,37,0,0,74,0.3630146359915883,0.3561719065897466
entry_alignment_high_rate_0_7,0.0031957800587809507,0.6666666666666666,0.5,0.5,1.0,0.0,0.5,high_is_2.6,0.38461538461538464,37,37,0,0,74,0.6351054351054352,0.6203610203610204
entry_alignment_low_rate_0_7,0.0031957800587809272,0.6666666666666666,0.5,0.5,1.0,0.0,0.5,high_is_2.6,0.07692307692307693,37,37,0,0,74,0.3648945648945649,0.37963897963897963
entry_alignment_q90,0.0027547200956057546,0.6666666666666666,0.5135135135135135,0.5070422535211268,0.972972972972973,0.05405405405405406,0.5135135135135136,high_is_2.6,0.9971638040715899,36,35,2,1,74,0.9994660568380158,0.9996613170956329
alignment_score_q10,0.00038166121449018385,0.6666666666666666,0.5,0.5,1.0,0.0,0.5,high_is_2.6,1.0467401794744658e-08,37,37,0,0,74,0.13554621001047293,0.14518629548182843
mismatch_score_q90,0.0003816612093080721,0.6666666666666666,0.5,0.5,1.0,0.0,0.5,high_is_2.6,0.02741177331932729,37,37,0,0,74,0.8644537472908123,0.85481366261164
