accuracy,auc_best_direction,balanced_accuracy,c0_mean,c0_n,c1_mean,c1_n,direction,eta2,f1,f2,fn,fp,precision,recall,recall_floor,score_key,specificity,threshold,tn,tp
0.463768115942029,0.6140202702702703,0.5,0.29335544335544333,37,0.20589514652014654,32,low_is_c1,0.02911639822914441,0.6336633663366337,0.8121827411167513,0,37,0.463768115942029,1.0,0.9,high_low_gap_0_7_0_4,0.0,0.8461538461538463,0,32
0.463768115942029,0.6169763513513513,0.5,0.46024321024321024,37,0.39869505494505497,32,low_is_c1,0.02834404839020397,0.6336633663366337,0.8121827411167513,0,37,0.463768115942029,1.0,0.9,high_low_half_penalty_0_7_0_2,0.0,0.8846153846153847,0,32
0.463768115942029,0.613597972972973,0.5,0.38820558195558197,37,0.3167467948717949,32,low_is_c1,0.02690241041417596,0.6336633663366337,0.8121827411167513,0,37,0.463768115942029,1.0,0.9,high_low_half_penalty_0_7_0_5,0.0,0.8846153846153847,0,32
0.463768115942029,0.6009290540540541,0.5,0.333985083985084,37,0.25968406593406596,32,low_is_c1,0.024439253728892617,0.6336633663366337,0.8121827411167513,0,37,0.463768115942029,1.0,0.9,high_low_gap_0_7_0_3,0.0,0.8461538461538463,0,32
0.463768115942029,0.5869932432432432,0.5,0.011955086955086952,37,-0.055036630036630035,32,low_is_c1,0.022038780105268514,0.6336633663366337,0.8121827411167513,0,37,0.463768115942029,1.0,0.9,high_low_gap_0_9_0_5,0.0,0.38461538461538464,0,32
0.463768115942029,0.5992398648648649,0.5,0.23536366036366035,37,0.15661630036630036,32,low_is_c1,0.01939146402232841,0.6336633663366337,0.8121827411167513,0,37,0.463768115942029,1.0,0.9,high_low_gap_0_7_0_5,0.0,0.8461538461538463,0,32
0.463768115942029,0.6017736486486487,0.5,0.37943891693891696,37,0.32051282051282054,32,low_is_c1,0.01889617790855062,0.6336633663366337,0.8121827411167513,0,37,0.463768115942029,1.0,0.9,high_low_gap_0_7_0_2,0.0,0.8461538461538463,0,32
0.463768115942029,0.5793918918918919,0.5,0.6447248199618344,37,0.6200663230623207,32,low_is_c1,0.017169117653813386,0.6336633663366337,0.8121827411167513,0,37,0.463768115942029,1.0,0.9,consistency_score_file_mean,0.0,0.8236708085013364,0,32
0.463768115942029,0.5532094594594594,0.5,0.38022555522555523,37,0.33463827838827837,32,low_is_c1,0.007600364826127258,0.6336633663366337,0.8121827411167513,0,37,0.463768115942029,1.0,0.9,high_low_gap_0_6_0_4,0.0,0.8461538461538463,0,32
0.463768115942029,0.5523648648648649,0.5,0.5040715853215854,37,0.47012934981684984,32,low_is_c1,0.006707941323820261,0.6336633663366337,0.8121827411167513,0,37,0.463768115942029,1.0,0.9,high_low_half_penalty_0_6_0_4,0.0,0.8846153846153847,0,32
0.463768115942029,0.5396959459459459,0.5,0.5243864056364056,37,0.49702380952380953,32,low_is_c1,0.004834239436584942,0.6336633663366337,0.8121827411167513,0,37,0.463768115942029,1.0,0.9,high_low_half_penalty_0_6_0_3,0.0,0.8846153846153847,0,32
0.463768115942029,0.5367398648648649,0.5,0.4208551958551959,37,0.3884271978021978,32,low_is_c1,0.004464915026244532,0.6336633663366337,0.8121827411167513,0,37,0.463768115942029,1.0,0.9,high_low_gap_0_6_0_3,0.0,0.8461538461538463,0,32
0.463768115942029,0.5481418918918919,0.5,0.4831162333532478,37,0.4637018541978518,32,low_is_c1,0.0032368942422809307,0.6336633663366337,0.8121827411167513,0,37,0.463768115942029,1.0,0.9,low_tail_penalty_score,0.0,0.7868651677354764,0,32
0.463768115942029,0.5308277027027026,0.5,0.5471133221133221,37,0.5274381868131869,32,low_is_c1,0.0028144683909378685,0.6336633663366337,0.8121827411167513,0,37,0.463768115942029,1.0,0.9,high_low_half_penalty_0_6_0_2,0.0,0.8846153846153847,0,32
0.463768115942029,0.5380067567567568,0.5,0.46198112050252843,37,0.455178393731765,32,low_is_c1,0.0017481647806319846,0.6336633663366337,0.8121827411167513,0,37,0.463768115942029,1.0,0.9,failure_sensitive_score,0.0,0.6832188599258885,0,32
