accuracy,auc_best_direction,balanced_accuracy,c0_mean,c0_n,c1_mean,c1_n,direction,eta2,f1,f2,fn,fp,precision,recall,recall_cap,score_key,specificity,threshold,tn,tp
0.5362318840579711,0.558277027027027,0.5401182432432432,0.05944990627192881,37,-0.09573580537747224,32,low_is_c1,0.01718341602530502,0.5428571428571428,0.572289156626506,13,19,0.5,0.59375,0.6,c2_repetition_symptom_score,0.4864864864864865,0.0006597300304436159,18,19
0.5362318840579711,0.5532094594594594,0.5401182432432432,0.38022555522555523,37,0.33463827838827837,32,low_is_c1,0.007600364826127258,0.5428571428571428,0.572289156626506,13,19,0.5,0.59375,0.6,high_low_gap_0_6_0_4,0.4864864864864865,0.3923076923076923,18,19
0.5362318840579711,0.5523648648648649,0.5401182432432432,0.5040715853215854,37,0.47012934981684984,32,low_is_c1,0.006707941323820261,0.5428571428571428,0.572289156626506,13,19,0.5,0.59375,0.6,high_low_half_penalty_0_6_0_4,0.4864864864864865,0.5166666666666666,18,19
0.6086956521739131,0.6085304054054055,0.6013513513513513,0.21410772035772035,37,0.15662774725274725,32,low_is_c1,0.0397990354284079,0.5423728813559322,0.5161290322580645,16,11,0.5925925925925926,0.5,0.6,high_low_half_penalty_0_9_0_3,0.7027027027027027,0.1291208791208791,26,16
0.5797101449275363,0.5975506756756757,0.5764358108108107,0.21933059433059432,37,0.14852335164835165,32,low_is_c1,0.030022765988906994,0.5396825396825397,0.5345911949685535,15,14,0.5483870967741935,0.53125,0.6,high_low_gap_0_8_0_3,0.6216216216216216,0.17067307692307693,23,17
0.5797101449275363,0.5869932432432432,0.5764358108108107,0.011955086955086952,37,-0.055036630036630035,32,low_is_c1,0.022038780105268514,0.5396825396825397,0.5345911949685535,15,14,0.5483870967741935,0.53125,0.6,high_low_gap_0_9_0_5,0.6216216216216216,-0.033333333333333326,23,17
0.5507246376811594,0.6140202702702703,0.5515202702702703,0.29335544335544333,37,0.20589514652014654,32,low_is_c1,0.02911639822914441,0.5373134328358209,0.5521472392638036,14,17,0.5142857142857142,0.5625,0.6,high_low_gap_0_7_0_4,0.5405405405405406,0.29670329670329665,20,18
0.5507246376811594,0.6017736486486487,0.5515202702702703,0.37943891693891696,37,0.32051282051282054,32,low_is_c1,0.01889617790855062,0.5373134328358209,0.5521472392638036,14,17,0.5142857142857142,0.5625,0.6,high_low_gap_0_7_0_2,0.5405405405405406,0.3846153846153846,20,18
0.5217391304347826,0.53125,0.5266047297297297,0.3211323009997796,37,0.311662586903495,32,low_is_c1,0.001450355458507262,0.5352112676056338,0.5688622754491017,13,20,0.48717948717948717,0.59375,0.6,mean_minus_std_score,0.4594594594594595,0.3321685555572279,17,19
0.5652173913043478,0.6123310810810811,0.5629222972972974,0.3455887205887206,37,0.28753434065934064,32,low_is_c1,0.035593163600250485,0.53125,0.53125,15,15,0.53125,0.53125,0.6,high_low_half_penalty_0_8_0_2,0.5945945945945946,0.33379120879120877,22,17
0.5072463768115942,0.5570101351351351,0.5130912162162162,0.035579155097481205,37,0.07043989196046847,32,high_is_c1,0.036465813584835596,0.5277777777777778,0.5654761904761905,13,21,0.475,0.59375,0.6,worst_score,0.43243243243243246,0.0021996786386831017,16,19
0.5072463768115942,0.5308277027027026,0.5130912162162162,0.5471133221133221,37,0.5274381868131869,32,low_is_c1,0.0028144683909378685,0.5277777777777778,0.5654761904761905,13,21,0.475,0.59375,0.6,high_low_half_penalty_0_6_0_2,0.43243243243243246,0.5920329670329672,16,19
0.5797101449275363,0.5380067567567568,0.5743243243243243,0.46198112050252843,37,0.455178393731765,32,low_is_c1,0.0017481647806319846,0.5245901639344263,0.5095541401273885,16,13,0.5517241379310345,0.5,0.6,failure_sensitive_score,0.6486486486486487,0.44710742057059416,24,16
0.5217391304347826,0.5291385135135135,0.5244932432432432,0.4663090288090288,37,0.4492559523809524,32,low_is_c1,0.0014922825601984017,0.5217391304347827,0.5454545454545454,14,19,0.4864864864864865,0.5625,0.6,high_low_gap_0_6_0_2,0.4864864864864865,0.5192307692307692,18,18
0.5072463768115942,0.5223817567567568,0.5109797297297297,0.3056838431838432,37,0.32026098901098904,32,high_is_c1,0.002616801837244269,0.5142857142857142,0.5421686746987953,14,20,0.47368421052631576,0.5625,0.6,low_score_rate_0_5,0.4594594594594595,0.2967032967032967,17,18
0.5652173913043478,0.6262668918918919,0.5544763513513513,0.4263930138930139,37,0.36571657509157507,32,low_is_c1,0.05011682800931245,0.46428571428571425,0.42763157894736836,19,11,0.5416666666666666,0.40625,0.6,high_score_rate_0_8,0.7027027027027027,0.3708791208791209,26,13
